Date,BlockShape,Color,Region,QuantitySold,Revenue
2020-01-01,I,Purple,West,0.0,16.18
2020-01-01,I,Purple,North,0.0,2.2
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,I,Purple,North,0.0,1.02
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,West,0.0,0.41
2020-01-01,I,Purple,South,0.0,11.48
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,0.0
2020-01-01,T,Red,North,0.0,7.0
2020-01-01,T,Red,South,0.0,7.140000000000001
2020-01-01,T,Red,North,0.0,0.24
2020-01-01,I,Purple,South,0.0,12.03
2020-01-01,T,Red,West,0.0,2.57
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,I,Purple,North,0.0,2.67
2020-01-01,T,Red,South,0.0,0.24
2020-01-01,T,Red,South,0.0,6.33
2020-01-01,T,Red,West,0.0,3.66
2020-01-01,T,Red,North,0.0,3.65
2020-01-01,T,Red,West,0.0,2.2
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,North,0.0,0.24
2020-01-01,T,Red,North,0.0,0.57
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,West,0.0,1.49
2020-01-01,T,Red,North,0.0,0.24
2020-01-01,T,Red,East,0.0,37.31
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,26.43
2020-01-01,T,Red,South,0.0,18.03
2020-01-01,T,Red,West,0.0,11.190000000000001
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.8900000000000001
2020-01-01,T,Red,South,0.0,10.0
2020-01-01,T,Red,West,0.0,6.06
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,0.5
2020-01-01,T,Red,West,0.0,4.67
2020-01-01,T,Red,North,0.0,8.41
2020-01-01,T,Red,West,0.0,17.52
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,North,0.0,0.25
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,1.41
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,2.34
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,West,1.0,176.76
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,West,0.0,0.49
2020-01-01,T,Red,West,0.0,1.25
2020-01-01,I,Purple,North,0.0,6.44
2020-01-01,I,Purple,West,0.0,7.21
2020-01-01,I,Purple,East,0.0,7.9
2020-01-01,T,Red,West,0.0,2.16
2020-01-01,I,Purple,South,0.0,12.54
2020-01-01,I,Purple,West,1.0,179.47
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,I,Purple,East,1.0,137.06
2020-01-01,T,Red,East,0.0,29.35
2020-01-01,T,Red,North,0.0,0.24
2020-01-01,I,Purple,East,0.0,7.32
2020-01-01,T,Red,South,0.0,0.67
2020-01-01,I,Purple,West,0.0,0.56
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,East,0.0,42.99
2020-01-01,T,Red,East,0.0,7.890000000000001
2020-01-01,T,Red,North,0.0,0.4
2020-01-01,I,Purple,North,0.0,0.0
2020-01-01,L,Blue,North,1.0,233.25
2020-01-01,T,Red,West,0.0,0.17
2020-01-01,T,Red,North,0.0,0.58
2020-01-01,I,Purple,West,0.0,0.16
2020-01-01,I,Purple,West,0.0,2.94
2020-01-01,T,Red,West,0.0,8.4
2020-01-01,T,Red,South,0.0,0.08
2020-01-01,L,Blue,West,0.0,81.5
2020-01-01,T,Red,West,0.0,0.32
2020-01-01,T,Red,North,0.0,0.64
2020-01-01,T,Red,East,0.0,1.49
2020-01-01,T,Red,West,0.0,2.65
2020-01-01,T,Red,North,0.0,16.91
2020-01-01,T,Red,South,0.0,3.16
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,0.25
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,6.0
2020-01-01,T,Red,East,0.0,4.6899999999999995
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,74.22
2020-01-01,T,Red,East,0.0,1.08
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,West,0.0,17.18
2020-01-01,T,Red,East,0.0,2.24
2020-01-01,T,Red,East,0.0,0.08
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,East,0.0,123.0
2020-01-01,T,Red,South,0.0,1.16
2020-01-01,T,Red,West,0.0,2.2199999999999998
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,0.57
2020-01-01,I,Purple,East,0.0,1.4
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,0.65
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,T,Red,North,0.0,6.65
2020-01-01,T,Red,East,0.0,76.11
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,9.8
2020-01-01,T,Red,South,0.0,0.32
2020-01-01,T,Red,North,0.0,1.39
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,North,0.0,0.58
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,I,Purple,South,0.0,17.19
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,5.0
2020-01-01,T,Red,East,0.0,3.72
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,I,Purple,South,0.0,13.67
2020-01-01,I,Purple,South,0.0,17.73
2020-01-01,T,Red,West,0.0,3.8
2020-01-01,I,Purple,West,0.0,1.34
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,South,0.0,0.18
2020-01-01,T,Red,West,0.0,5.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,North,0.0,9.97
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,East,0.0,4.84
2020-01-01,T,Red,South,0.0,0.72
2020-01-01,T,Red,South,0.0,0.08
2020-01-01,T,Red,North,0.0,17.009999999999998
2020-01-01,T,Red,East,0.0,9.07
2020-01-01,I,Purple,East,0.0,3.05
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,East,0.0,0.17
2020-01-01,T,Red,North,0.0,0.68
2020-01-01,T,Red,South,0.0,9.6
2020-01-01,T,Red,South,0.0,0.29
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,T,Red,West,0.0,6.0
2020-01-01,T,Red,South,0.0,0.4
2020-01-01,I,Purple,West,0.0,0.32
2020-01-01,I,Purple,South,0.0,0.64
2020-01-01,I,Purple,South,0.0,0.34
2020-01-01,T,Red,North,0.0,15.559999999999999
2020-01-01,T,Red,East,0.0,3.05
2020-01-01,T,Red,South,0.0,7.6
2020-01-01,I,Purple,West,0.0,0.17
2020-01-01,I,Purple,South,0.0,2.86
2020-01-01,T,Red,East,0.0,4.82
2020-01-01,T,Red,East,0.0,18.79
2020-01-01,T,Red,South,0.0,4.8
2020-01-01,I,Purple,North,0.0,5.77
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,12.16
2020-01-01,T,Red,North,0.0,11.0
2020-01-01,T,Red,North,0.0,3.23
2020-01-01,T,Red,East,0.0,0.25
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,10.620000000000001
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,3.51
2020-01-01,T,Red,East,0.0,3.34
2020-01-01,T,Red,North,0.0,5.0600000000000005
2020-01-01,I,Purple,West,0.0,1.36
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,West,0.0,5.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,West,0.0,10.25
2020-01-01,T,Red,North,0.0,1.77
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,0.0
2020-01-01,T,Red,East,0.0,1.16
2020-01-01,I,Purple,West,0.0,6.08
2020-01-01,I,Purple,South,0.0,5.51
2020-01-01,I,Purple,East,0.0,3.69
2020-01-01,I,Purple,South,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,I,Purple,North,0.0,1.2
2020-01-01,I,Purple,North,0.0,3.45
2020-01-01,I,Purple,North,0.0,3.1
2020-01-01,T,Red,West,0.0,7.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,11.83
2020-01-01,I,Purple,East,0.0,4.76
2020-01-01,T,Red,South,0.0,7.0
2020-01-01,T,Red,West,0.0,8.0
2020-01-01,T,Red,North,0.0,2.44
2020-01-01,I,Purple,South,0.0,4.64
2020-01-01,I,Purple,West,0.0,0.96
2020-01-01,I,Purple,East,0.0,1.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,West,0.0,16.14
2020-01-01,I,Purple,East,0.0,2.71
2020-01-01,T,Red,East,0.0,4.3100000000000005
2020-01-01,T,Red,West,0.0,8.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,6.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,L,Blue,East,0.0,14.5
2020-01-01,L,Blue,East,0.0,9.0
2020-01-01,T,Red,East,0.0,8.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,1.55
2020-01-01,T,Red,East,0.0,2.47
2020-01-01,I,Purple,North,0.0,1.19
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,I,Purple,West,0.0,0.85
2020-01-01,T,Red,North,0.0,1.16
2020-01-01,T,Red,North,0.0,2.76
2020-01-01,T,Red,East,0.0,0.9
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,North,0.0,75.14
2020-01-01,I,Purple,West,0.0,1.33
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,4.48
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,South,0.0,0.51
2020-01-01,T,Red,West,0.0,6.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,78.53
2020-01-01,T,Red,West,0.0,11.120000000000001
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,I,Purple,North,0.0,6.63
2020-01-01,I,Purple,South,0.0,7.8
2020-01-01,T,Red,South,0.0,38.24
2020-01-01,I,Purple,South,0.0,17.98
2020-01-01,I,Purple,South,0.0,7.13
2020-01-01,I,Purple,North,0.0,15.73
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,South,0.0,2.72
2020-01-01,T,Red,South,0.0,3.77
2020-01-01,T,Red,South,0.0,0.83
2020-01-01,I,Purple,North,0.0,4.5
2020-01-01,T,Red,South,0.0,7.0
2020-01-01,I,Purple,East,0.0,1.53
2020-01-01,I,Purple,West,0.0,29.71
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,East,0.0,0.49
2020-01-01,T,Red,East,0.0,0.4
2020-01-01,T,Red,West,0.0,8.08
2020-01-01,L,Blue,East,0.0,2.0
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,I,Purple,East,0.0,0.68
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,6.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,I,Purple,West,0.0,7.16
2020-01-01,I,Purple,North,0.0,0.4
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,I,Purple,South,0.0,0.51
2020-01-01,T,Red,South,0.0,0.34
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,32.29
2020-01-01,T,Red,West,0.0,0.24
2020-01-01,T,Red,East,0.0,2.67
2020-01-01,T,Red,West,0.0,6.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,0.08
2020-01-01,T,Red,East,0.0,1.16
2020-01-01,T,Red,West,0.0,0.16
2020-01-01,T,Red,West,0.0,0.66
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,0.08
2020-01-01,T,Red,West,0.0,2.31
2020-01-01,T,Red,North,0.0,0.99
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,South,0.0,1.7
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,South,0.0,67.32
2020-01-01,I,Purple,East,0.0,6.05
2020-01-01,T,Red,South,0.0,5.0
2020-01-01,T,Red,South,0.0,0.08
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,I,Purple,South,-30.0,-3999.0
2020-01-01,T,Red,South,0.0,22.16
2020-01-01,T,Red,North,0.0,41.96
2020-01-01,T,Red,West,0.0,0.5
2020-01-01,I,Purple,West,0.0,65.55
2020-01-01,L,Blue,South,0.0,2.0
2020-01-01,I,Purple,South,0.0,38.760000000000005
2020-01-01,T,Red,West,0.0,2.9699999999999998
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,South,0.0,1.49
2020-01-01,L,Blue,West,0.0,3.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,South,0.0,37.980000000000004
2020-01-01,T,Red,North,0.0,7.93
2020-01-01,I,Purple,East,0.0,23.22
2020-01-01,T,Red,West,0.0,1.21
2020-01-01,I,Purple,East,0.0,8.31
2020-01-01,T,Red,North,0.0,8.91
2020-01-01,I,Purple,South,0.0,32.64
2020-01-01,I,Purple,West,0.0,15.4
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,North,0.0,1.43
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,112.3
2020-01-01,I,Purple,South,0.0,0.32
2020-01-01,I,Purple,West,0.0,6.96
2020-01-01,I,Purple,West,0.0,36.94
2020-01-01,I,Purple,East,0.0,12.1
2020-01-01,I,Purple,South,0.0,0.4
2020-01-01,T,Red,South,0.0,13.43
2020-01-01,T,Red,West,0.0,12.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,I,Purple,West,0.0,1.01
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,0.34
2020-01-01,T,Red,West,0.0,0.24
2020-01-01,T,Red,East,0.0,11.870000000000001
2020-01-01,T,Red,West,0.0,33.83
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,T,Red,West,0.0,6.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,12.65
2020-01-01,I,Purple,North,0.0,0.16
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,South,0.0,0.16
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,14.51
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,4.640000000000001
2020-01-01,T,Red,North,0.0,0.41
2020-01-01,I,Purple,East,0.0,0.12
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,I,Purple,West,0.0,5.82
2020-01-01,T,Red,North,0.0,27.32
2020-01-01,T,Red,West,0.0,3.67
2020-01-01,T,Red,South,0.0,5.91
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,West,0.0,14.0
2020-01-01,I,Purple,East,0.0,22.55
2020-01-01,T,Red,South,0.0,5.07
2020-01-01,I,Purple,East,0.0,0.99
2020-01-01,T,Red,East,0.0,30.98
2020-01-01,I,Purple,North,0.0,0.51
2020-01-01,T,Red,North,0.0,1.36
2020-01-01,T,Red,South,0.0,46.91
2020-01-01,L,Blue,North,1.0,221.62
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,South,0.0,43.23
2020-01-01,T,Red,West,0.0,58.79
2020-01-01,T,Red,North,0.0,1.52
2020-01-01,T,Red,South,0.0,2.82
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,South,0.0,0.67
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,10.01
2020-01-01,T,Red,South,0.0,17.48
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,West,0.0,1.66
2020-01-01,T,Red,West,0.0,4.41
2020-01-01,T,Red,South,0.0,2.24
2020-01-01,L,Blue,South,0.0,27.5
2020-01-01,T,Red,West,0.0,0.16
2020-01-01,T,Red,South,0.0,17.47
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,South,0.0,1.32
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,0.16
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,I,Purple,East,0.0,13.86
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,0.41
2020-01-01,T,Red,North,0.0,7.23
2020-01-01,T,Red,East,0.0,0.24
2020-01-01,T,Red,North,0.0,20.42
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,6.96
2020-01-01,I,Purple,North,0.0,57.65
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,West,0.0,6.25
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,South,0.0,6.57
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,West,0.0,3.24
2020-01-01,T,Red,North,0.0,0.32
2020-01-01,I,Purple,South,0.0,2.7
2020-01-01,T,Red,West,0.0,6.0
2020-01-01,I,Purple,North,0.0,1.19
2020-01-01,I,Purple,South,0.0,4.58
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,38.83
2020-01-01,T,Red,South,0.0,0.89
2020-01-01,T,Red,East,0.0,1.49
2020-01-01,I,Purple,South,0.0,3.58
2020-01-01,T,Red,East,0.0,5.0
2020-01-01,I,Purple,South,0.0,17.689999999999998
2020-01-01,T,Red,South,0.0,0.73
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,I,Purple,East,0.0,0.98
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,West,0.0,23.7
2020-01-01,I,Purple,West,0.0,1.85
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,I,Purple,West,0.0,2.54
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,North,0.0,0.34
2020-01-01,L,Blue,East,0.0,66.5
2020-01-01,T,Red,North,0.0,1.25
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,I,Purple,West,0.0,0.08
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,East,0.0,5.33
2020-01-01,T,Red,North,0.0,0.96
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,6.0
2020-01-01,T,Red,North,0.0,1.65
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,East,0.0,36.75
2020-01-01,I,Purple,South,0.0,0.34
2020-01-01,I,Purple,West,0.0,5.94
2020-01-01,I,Purple,East,0.0,0.56
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,15.45
2020-01-01,L,Blue,East,0.0,6.0
2020-01-01,T,Red,South,0.0,21.0
2020-01-01,I,Purple,West,0.0,7.24
2020-01-01,I,Purple,North,3.0,542.0
2020-01-01,T,Red,South,0.0,13.16
2020-01-01,T,Red,South,0.0,0.96
2020-01-01,T,Red,East,0.0,7.0
2020-01-01,I,Purple,South,0.0,2.0
2020-01-01,T,Red,South,0.0,1.17
2020-01-01,L,Blue,North,0.0,10.0
2020-01-01,L,Blue,East,6.0,827.0
2020-01-01,L,Blue,West,0.0,73.0
2020-01-01,I,Purple,South,0.0,4.0
2020-01-01,I,Purple,East,1.0,162.26
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,T,Red,West,0.0,2.92
2020-01-01,T,Red,East,0.0,1.9
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,I,Purple,North,0.0,0.83
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,West,0.0,1.33
2020-01-01,T,Red,West,0.0,10.28
2020-01-01,T,Red,North,0.0,0.34
2020-01-01,T,Red,South,0.0,0.81
2020-01-01,I,Purple,North,0.0,1.0
2020-01-01,I,Purple,East,0.0,1.24
2020-01-01,I,Purple,East,0.0,6.84
2020-01-01,T,Red,South,0.0,6.74
2020-01-01,T,Red,South,0.0,0.51
2020-01-01,I,Purple,East,0.0,8.73
2020-01-01,L,Blue,East,0.0,1.0
2020-01-01,I,Purple,South,0.0,49.16
2020-01-01,T,Red,West,0.0,0.17
2020-01-01,I,Purple,North,-7.0,-934.0
2020-01-01,I,Purple,West,0.0,8.86
2020-01-01,T,Red,East,0.0,0.75
2020-01-01,I,Purple,East,0.0,5.93
2020-01-01,I,Purple,East,0.0,3.0
2020-01-01,T,Red,West,0.0,126.22999999999999
2020-01-01,T,Red,North,0.0,56.37
2020-01-01,T,Red,West,0.0,10.86
2020-01-01,T,Red,North,0.0,0.0
2020-01-01,T,Red,North,0.0,6.94
2020-01-01,I,Purple,South,0.0,10.27
2020-01-01,T,Red,South,0.0,4.67
2020-01-01,T,Red,West,0.0,58.43
2020-01-01,T,Red,East,0.0,22.57
2020-01-01,T,Red,North,0.0,1.12
2020-01-01,T,Red,East,0.0,36.75
2020-01-01,T,Red,South,0.0,61.25
2020-01-01,T,Red,East,0.0,26.07
2020-01-01,T,Red,West,0.0,7.9
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,18.08
2020-01-01,L,Blue,South,1.0,234.0
2020-01-01,T,Red,East,0.0,1.06
2020-01-01,T,Red,West,0.0,7.23
2020-01-01,T,Red,West,0.0,5.08
2020-01-01,T,Red,West,0.0,31.52
2020-01-01,I,Purple,North,0.0,22.21
2020-01-01,T,Red,East,0.0,2.81
2020-01-01,I,Purple,North,0.0,1.32
2020-01-01,T,Red,North,0.0,12.83
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,8.08
2020-01-01,T,Red,West,0.0,0.33
2020-01-01,T,Red,East,0.0,17.94
2020-01-01,T,Red,East,0.0,51.72
2020-01-01,I,Purple,East,0.0,62.0
2020-01-01,T,Red,South,0.0,0.25
2020-01-01,L,Blue,North,0.0,3.0
2020-01-01,L,Blue,North,0.0,2.0
2020-01-01,L,Blue,West,0.0,1.0
2020-01-01,L,Blue,East,0.0,1.0
2020-01-01,T,Red,West,0.0,9.370000000000001
2020-01-01,L,Blue,East,0.0,4.0
2020-01-01,I,Purple,East,0.0,2.72
2020-01-01,I,Purple,South,0.0,67.03
2020-01-01,L,Blue,West,0.0,1.0
2020-01-01,L,Blue,South,0.0,1.5
2020-01-01,L,Blue,North,0.0,2.0
2020-01-01,L,Blue,North,0.0,1.0
2020-01-01,L,Blue,West,0.0,11.0
2020-01-01,I,Purple,South,0.0,34.56
2020-01-01,I,Purple,East,0.0,4.0
2020-01-01,L,Blue,West,0.0,5.0
2020-01-01,I,Purple,West,0.0,0.51
2020-01-01,L,Blue,South,0.0,4.0
2020-01-01,L,Blue,South,0.0,0.5
2020-01-01,T,Red,North,0.0,1.9
2020-01-01,L,Blue,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.56
2020-01-01,L,Blue,East,0.0,9.0
2020-01-01,L,Blue,East,0.0,2.75
2020-01-01,L,Blue,North,0.0,83.5
2020-01-01,I,Purple,East,0.0,14.52
2020-01-01,L,Blue,West,0.0,95.4
2020-01-01,L,Blue,South,0.0,6.73
2020-01-01,L,Blue,East,0.0,0.25
2020-01-01,L,Blue,West,0.0,13.5
2020-01-01,L,Blue,East,0.0,5.0
2020-01-01,T,Red,South,0.0,5.32
2020-01-01,L,Blue,South,0.0,0.16
2020-01-01,L,Blue,West,0.0,8.75
2020-01-01,L,Blue,West,0.0,1.0
2020-01-01,I,Purple,South,0.0,1.51
2020-01-01,T,Red,North,0.0,2.28
2020-01-01,L,Blue,North,8.0,1174.0
2020-01-01,T,Red,South,0.0,5.16
2020-01-01,L,Blue,South,0.0,5.75
2020-01-01,I,Purple,South,0.0,1.0
2020-01-01,I,Purple,North,0.0,1.0
2020-01-01,T,Red,South,0.0,27.68
2020-01-01,T,Red,West,0.0,13.379999999999999
2020-01-01,L,Blue,East,0.0,13.5
2020-01-01,I,Purple,South,0.0,22.0
2020-01-01,T,Red,South,0.0,3.36
2020-01-01,L,Blue,East,0.0,4.0
2020-01-01,T,Red,South,0.0,4.029999999999999
2020-01-01,L,Blue,South,0.0,45.94
2020-01-01,T,Red,West,0.0,10.21
2020-01-01,T,Red,South,0.0,28.16
2020-01-01,L,Blue,North,0.0,6.0
2020-01-01,L,Blue,East,0.0,4.0
2020-01-01,L,Blue,West,0.0,19.25
2020-01-01,L,Blue,East,0.0,1.0
2020-01-01,L,Blue,West,0.0,1.0
2020-01-01,L,Blue,East,0.0,1.0
2020-01-01,I,Purple,East,0.0,6.09
2020-01-01,L,Blue,West,0.0,4.0
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,L,Blue,East,0.0,6.0
2020-01-01,I,Purple,South,0.0,5.92
2020-01-01,L,Blue,East,0.0,0.5
2020-01-01,I,Purple,East,0.0,25.06
2020-01-01,L,Blue,South,0.0,47.0
2020-01-01,L,Blue,East,0.0,61.25
2020-01-01,L,Blue,South,5.0,733.0
2020-01-01,L,Blue,South,1.0,162.0
2020-01-01,L,Blue,West,0.0,5.25
2020-01-01,L,Blue,East,1.0,176.5
2020-01-01,L,Blue,West,2.0,346.08
2020-01-01,L,Blue,North,0.0,0.8
2020-01-01,L,Blue,South,0.0,8.75
